text,label
their customer services could be better. the waitresses will place your food on the table without telling you the name of the meal and whos it is.so you are sat there trying to figure out what the name of the meal is and who ordered it.some of the meat that they served was brown on the outside and pink inside.,1
excellent food and servive. open until after midnight so great choice for after theatre food.,5
nice and reasonable prices for the area. food is alright too with a good variety and taste normal,4
"the food was so nice, definitely will go back next time!!! the prawn and chives dumplings were delicious, definitely recommended!! the balance of the filling in the dumplings are just right and the flavour is yum!!!",5
"beware cash onlythe food and service were great, until we had to pay. turns out, their card machine broke and they did not have the courtesy to inform us prior to eating.",3
"lovely restaurant, great food nice staff",5
"always my go to if i am around in china town, nice decor and  the staff are always smiley,  friendly and polite the menu is vast, always spoilt for choice, but what ever i choose never lets me down also a nice choice of wines.",5
adored the food and very impressed with service. staff had difficulties with 4 mysoginistic drunk men,5
great food and service. i will visit again and recommend,5
"lovely food and friendly, helpful service. amazing decor and atmosphere.",5
the best dim sum!!,5
competition in chinatown is rife and so the slightest things that aren't right are noticed. such as cold food and mistimed service. food overall was good but other places offer better value and the service we've come to expect.,3
"most dishes tastes ok, but the radish cake had no radish in it.",3
best ever,5
great food and friendly staff,5
"read the extensive menu, order a few dimsum esp turnip cake. order more as you need. huge portions. great flavour. def will be back for more",5
"came here twice for just food, and another two more times for karaoke and food. food is fantastic, especially the dim sum (a bit pricier than other restaurants but its worth it). karaoke rooms are great, songs are a little dated but perfectly reasonable with a very wide selection.",5
well presented dim sum at good prices.,4
amazing food and really friendly staff. they have a karaoke room upstairs.shame they charge for extra chill oil,5
very nice dim sum and friendly stuff !,5
had a fantastic lunch here?!,5
"excellent food, nice atmosphere, and great service",5
"dark environment,because of dark lights...high price with small portion of food...salty food and not well done meat",2
"might be my favourite dim sum place in chinatown. good quality food, friendly staff, nice prices and nice classy dark ambience. a cut above the other choices in the area.",5
the food was very nice and portions were generous. the staff was friendly and happy to explain the dishes on the menu. will definitely come back again.,5
"you can have dim sum even after 5pm which is good. but the service was not the best. waitress was yawning, beer was served without glass. food was ok but not great. tea was served for four of us prior to our order and we found it costed around 10gbp? we probably go different place next time.",3
i've taken chinese parents from mainland china here and they were impressed. london locals come back here regularly despite the fact it's in the centre of china town. the dim sum menu is phenomenal and available all day so ask for it,5
good food and dim sum is available all day!,4
the best chinese. we travelled 100 miles to eat here.,5
"if you want to eat the real thing thats the place to go in china town , great food , fresh items nice stuff and good atmosphere .the picture will speak better than can i write this time .",5
good dim sums,5
probably the best place to go for classical and unique dim sum in londons china town.what they serve here is unique and so its definitely more than what you would expect to get in a chinese restaurant.try the teas too!,5
good chinese restraunt,4
cosy place with great food and fast service,5
it was expensive but we enjoyed our meal. the food was delicious.,5
great dumplings!,5
"trash karaoke, bad smell, bad  equipments, but the worst is the staff, a young man, kick us off when the time is not reached, never smile, no service! fire this stupid guy, otherwise your restaurant would be worse in the future.",1
not really for vegans and vegetarians. the waiters laughed at me when i asked for vegetarian options,3
"great dim sum, intimate atmosphere.  recommended.",4
"food was good but,we saw him write our order on the paper and stuff was still missing that we had to ask for twice after which was a long wait. didnt pay any attention to us and only really spoke after we payed : /",2
"came for dim sum,  really bad service, the waiters were really rude with some waiters just ignoring us and overall not very attentive. had to ask for our drinks four times, none of the dim sum we ordered came with the sauces so had to ask multiple times. even though food was pretty good the service ruined the experience sadly.",1
"smart and more expensive end of gerrard street's range of chinese restaurants. some dishes excellent, others less so.",3
"great dim sum, served all day. dim sum noodle and rice dishes not on par. good service.nice contemporary looking restaurant.dim sum 3 to 5 average.family of 5 65 with soft drinks only.would recommend the wasabi dumplings, paper wrapped spring rolls and garlic prawn springrolls.",3
always a good branch,4
terriable service,1
"dim sum is very good, but i waiting for a long time to get my foods, so cant come sunday.",3
good chinese food. friendly service.,4
"cheap and so full. dim sum is one of my favourite food!if i can, i want to order 10 plate of dim sum.daily lunch is between 12pm and 5pm.so better to go before 5pm. if you are group, booking is better. the prawn dim sum with special sou sauce, it is the best ever!!!!",4
great ambience and lovely staff. the food was scrumptious as well! great cantonese cuisine!!,5
"quality of the food was not as good as expected, the karaoke private room are very nice though",2
"there are better (and cheaper) places to yum cha in chinatown. honeycomb tripe is pretty good though, but lo bak go very disappointing",2
"terrible food and terrible service, even for china town low standards",1
went for lunch on a saturday. big table for 2 of us and friendly staff. had 6 dim sums plus teas and soft drinks for 30. food was excellent and all had a unique taste and looked better prepared than other places. would recommend.,5
"very nice dim sum, staff were helpful and reasonably priced. i would recommend this restaurant to others.",5
great food. best in china town. it's a little pricey but well worth it. great stuff too. you have to try the aubergine tofu hotpot.,5
great food and nice customer service,5
"this smart restaurant in the middle of china town is lovely. clean and modern which is the first draw, but after that let the food do all the talking. we had some chicken noodles and several of the dim sum which were all delicious in their own way. thoroughly recommend the place.",5
"best chinese i've had anywhere, fantastic dumplings.",5
"having dim sum around the world for years. well prepared, good selection, good service, quick (2pm). price/quality ok. will come again",4
"decent dim sum place in chinatown - before 5pm at almost half price which is good value - nice setting, though a bit dark for during the day",4
"really good, slightly more up-market chinese restaurant in the heart of chinatown.we had the evening dim-sum menu and everything was fresh, tasty and just the right amount of heat.well worth a visit if you're looking for somewhere just that little bit special.",4
"a lovely place which serves very delicious food and dim sum also in the evening. the interiors are elegant, service is fast and efficient and the food is delicious and served nicely. you get to circle your order and you get it served. prices are good. i would definitely go back.",5
keep coming back. great food and reasonable prices. great for work events as well. we go mainly for the dim sum but the mains are delicious too. service can be hit or miss sometimes but overall we're there for the food not the pleasantries :d,5
very nice food and good customer service,4
amazing..great place,5
6 of us dined and every dish apart from one was below average. we sent back 3 dishes. the dumplings were stone cold and the pork belly was simply vile. the sauce tasted off! all the dishes were dry and tasteless. maybe the chef was off that day? nothing upmarket here except the price!,2
really enjoyed the food and the atmosphere. very friendly staff that took care of us and was always there if we needed anything. would definitely recommend this place for everyone wanting to get chinese food.,5
great singapore noodles,4
"the foods were very delicious but they were not kind. if you think only important the taste, there is very nice.",5
love the crispy duck breast!,4
"expensive, gorgeous roast duck, tasty dumplings.",4
"chrage 2.5 for some chopped red peppers just 5g.   they explained  chilly peppery in london  is very expensive, but it is 1.69 per pack 100g in next china market.   liars..",1
"one of the very few places that serve dim sum in the evening. good selection of dumplings, fair prices for the location. not my number one choice for dim sum at lunchtime but definitely one of the better places for an authentic cantonese experience.",4
scallops and spinach dumplings and rice paper wrapped prawn are the best! plus the staff is super nice.,5
went to eat here when it wasn't busy yet the food took so long to arrive and some of it was cold. it was obvious it had been left to one side whilst the other dishes were being prepared. the poop sack hadn't been removed from the prawns. it's a shame can't understand why on a quiet day the food would take so long to arrive,1
nice clean restaurant with elegant modern design. tasty dim sum.,5
poor service and rude staff. good food.better options available in chinatown with much more polite attitude.,1
"good chinese food in china town london. liked the shrimp and the pork buns, dumplings could have been better.",4
ridiculous gratuity factored into the receipt! staff are not the most friendly.,3
good place for dim sum but make sure they give you the dim sum menu as well as the a la carte menu. quite dark downstairs but brighter on the first floor.,4
"best cantonese dim sum in london. great atmosphere, nice service, fair prices, especially at lunchtime",5
"food was good as was service, recommended",4
pleasant restaurant in a very busy part of london,4
"great restaurant, love the atmosphere. we sit upstairs and was very pleasant nice staff staff and the food was great.  love the orientl lychee red tea!",5
what a lovely find. great food and really helpful staff. would recommend booking or getting there early as it gets busy especially on weekends,5
"really good tasting food. service was a little lacking compared to previous visits, hence 4 stars. starter was served after the main with no explanation, but didn't take away from the great taste.",4
"the food was good, but slightly overpriced and the service could be slightly improved..",4
"food was good, including vegetarian option. service was okay. bit expensive.",3
dim sum was excellent. definately going back.,3
"absolutely loved it, looking forward to my next visit.",5
excellent food and nice private rooms ideal for special occasions and birthdays. we ate a lot and only paid 16 pounds.,4
"the place is clean, service is gread and the food is amazing. highly recommended",5
"great food! food was tasty, service was quick and efficient and staff friendly! atmosphere was quiet too so you could talk with your dinner company!",5
good chinese food at reasonable prices. service was also excellent.,5
"lovely swanky restaurant, relaxed ambiance, very attentive waiters and waitresses and very quick to rectify any issue. thank you so much for a lovely evening ",5
beautiful malaysian/chinese cuisine and great dining experience,5
superb dim sum and dumplings in london's china town. would make it my favourite place to eat if i lived in london,5
the average price of the dishes ware 1-2 pounds highe4 than other chinese places in china town. but the price is very reasonable and all the foods were amazing. strongly recommend,5
"excellent quality food, service could be improved but sort of expected on a busy friday night in a multi-storey restaurant.karaoke rooms are also available for booking in for food/ drinks during your session.would say that prices could be a tad bit more affordable.",4
perfect for lunch. tasty dumplings in a huge selection. colorful doughs with juicy fillings. the shrimp rice cake crepe is also great. fresh jasmin tea is served in pretty teapots. lunch is quite cheap but dinner is pricey. friendly and attentive staff - recommend this place! :-),5
"the best dim sum in chinatown! tastes really good for a good price, and the staff are really kind. if you order a lot or too little they'll let you know, especially if they can tell you're inexperienced with dim sum. i've taken many friends here for lunch. i haven't ordered from the main menu though, so i'm not sure how it is.",5
"amazing staff, really nice food that was cooked well. the menu has a good variety with some interesting dishes if you really like sea food. if you like cold tiger beer you have to ask them or you get the warm bottles at the front of the chiller",5
i've been recently to plum valley with few friends on sunday to have a lovely dim sum lunch. the food was delicious and the atmosphere was great. one of the best chinese restaurant in gerrard street.,5
"delicious dim sum, hot and fresh, excellent flavours. great service, and nice decor and atmosphere. good prices too. even the toddler loved it!",5
looks nice but tastes awful. never go again. there are so many better chinese restaurants in china town. wanted to try a new restaurant today but it turned out a big mistake. disappointing.,1
probably the best chinese in china town. highly recommend the dim sum and noodles. flower tea is a must try.,4
dim sum - superb. plus the noodles (110 on the menu) i recommend to anyone,5
second time in my life i went for dim sum and this time i had an excellent guide. staff very polite and friendly. we ordered six plates of dim sum and a turnip cake. all arrived quickly. the turnip cake dish was the highlight for me. i would definitely recommend this place to others.,5
tasty aromatic duck. nice modern style and decoration.,4
"very nice interior, tasty dim sum, and above average service. having eaten dim sum all my life i highly rate this place. the price is very affordable too! note that i went during lunch time, not sure what its like during dinner.",5
good dim sum (also served in the evening). much cleaner and better service than many local competitors. portions not that big for the cost but food is good quality. would recommend.,4
great variety of dim sum.  really enjoyed.  try the eel!,4
great experience. the service was fast. the menu was extensive and the food was excellent. the peking duck was definitely the highlight. make sure to order the sampler and try lots of small plates. it takes numerous visits to even make a dent in the extensive menu. definitely a great spot for dim sum. highly recommended.,5
top notch dim sum.,5
really great food but a tad expensive. about .5 to 1 pound more per dish compared to the 2 other dim sum restaurants i visited very nearby. but the atmosphere was great with the seating being several floors high and only 6-8 tables per area so it doesn't sound like you're in a crowded protest.,4
lovely food and good service.,4
"food was delicious, friendly staff",5
"food is okay, a bit overpricedthe service is horrible. like the waitress hates us.",2
"great yum cha, fresh and delicious. friendly efficient staff we would return again.",4
really nice dim sum for a reasonable price in central london,5
we waited for a table for 5 minutes (which isnt a compliment thats understandable) then we went down stairs to our table. waited 20 mins to be seen and then ordered our food. we got dim sum and we got 4 - 5 dishes. all were over prised and tasted horrible.,1
"great service, delicious dim sum!",5
really loved this place but for the past few years the taste seemed to have changed and the portions are much smaller than it used to be which is a shame because it was one of my favourite places hope they go back to the old taste and portions.,3
a bit pricy than it used to be. great eating in london's china town nonetheless!,5
food was excellent but gets two stars as they basically told us to f off after we paid but where still finishing our wine. #rude,2
"delicious, quick, friendly. ask for the dim sum menu. between than the the regular menu we were a little overwhelmed by the amount of choices but everything we ordered was wonderful. we were a party of 5 and ordered a bunch of plates to share and the portions were great for sharing. very tasty, would highly recommend.",5
one of the best place to enjoy laksa,5
"nice food in here, very authentic malaysian dishes! recommended!",5
"tasty, flavorsome cafe style street food.",3
"very nice, authentic malay restaurant, great food and fast service. very busy place!",5
lovely small but very busy restaurant. service was fast and prices very reasonable. i ordered an apple and mint drink and the prawn samba with plain boiled rice. i thoroughly enjoyed my meal. the portion was a good size for me but i don't like big meals. i would go again just to have that dish. worth a visit if you are in chinatown.,5
really good food with friendly staff,5
"the food and the servers are really nice! even though we had a complication with the food, the people there were more than happy to compensate with drinks (which are stellar)",4
price expensive n the food was ok2,3
great location- in china town. food is flavourful and service is great.,5
"friendly place run by singaporeans. nice food. bobor hitam much recommended. not many veg options, and the dhal for the roti canai was so-so, hence the 4. but will go back to try other dishes, and maybe come back and increase my rating....?",4
great food. rendang is awesome! and good service. thanks for the rendang fix lol,5
ok for quick meal desi,2
"small, busy and good halal malaysian restaurant. it's not all that cheap but the food is good, and portion size is good too. it is a bit cramped for seating, so privacy can be a bit of a factor if you're with  friends or something. prepare to queue if in a modest group.",4
"decent food, just be wary of cutlery pots on the table. ask staff for fresh cutlery.",4
"one of my friend got no food at all,   very disappointed, food  was too salty, waiting too long for food, still goes wrong !",1
the food in this place is super good!! highly recommend it - very very tasty and great value for money.,5
"did a takeaway yesterday. had high hopes but was disappointed. the hainanese felt precooked, the chicken wasn't tender. the roti in the roti canai just want up to the mark (gopals corner does a much better job) and the chicken curry though delicious was very very oily.",3
"if you want to try some singaporean/ malaysian dish but want to keep it light and mild, then the hainanese chicken rice is the one. simple yet flavourful.",4
"amazing food, great service. cozy atmosphere... worth finding this gem. outstanding flavors.",5
"got recommended this place by a malaysia friend, and it really didn't disappoint!! authentic singaporean and malaysia dishes!  reasonable prices and quick serve. one of the best places to go when you get your asian fried noodles crave!",5
"nice food, busy tho. halal option in that area.",4
"my singaporean girlfriend loved it, definitely taking her again.",5
beautiful food. unimposing but great.,5
"lovely food, very authentic flavours. their raffles laksa is full of flavour, really well done. beef rendang melts in your mouth, and the assam fish curry is also incredibly tender.quick and polite service too, well worth stopping here if you're in china town",5
"super good, lots of variety, super tasty, off the beagen path experience!",5
we all absolutely loved the food. great pricing. highly recommend,3
"fantastic service and food , just like when i used to live in malaysia .",5
"very tasty malaysian food. fast service. even at lunch time. clientele is a mix of local brits, local chinese people and tourists. very reasonable prices. delicious. will have to visit again soon.",5
"great casual malaysian place; i keep trying other malaysian restaurants in london, but they are never quite as good!",5
the starters are awesome! for main courses they serve quite big portions.,4
good food but crowded,4
not really for those who prefer more spice in their food. very crammed and staff don't seem to give full attention to their customers.,2
ok malaysian fare. good range of options but the taste is hit or miss.,3
tasty authentic malaysian food. fairly priced as well. will definitely go again. they do delivery as well.,5
"the satay wasn't really satay.  it was fried chicken pieces on skewers.  you cannot taste the honey in the marinate. so either improve the dish to be more satay-like or otherwise just state in the menu,  fried chicken pieces on sticks....",3
always love this place.,5
kangkong is good. beef rendang way too salty. nice atmosphere just like home.,4
proper malaysia and singapore food,4
malay cuisine.... delightful,4
first time trying such food. was definitely good food. halal too!,5
nice malaysian food,4
great food. love this place.,5
great food. very noisy fun place,4
"they have the best chao kwai tiu in the world, i mean it!",5
went there with my mum. loved the nasi lemak coconut rice. ordered char kuey teow however slightly disappointed. tasted too salty and the flat noodles too thick n chewy. surprised that it has wok hei which is hard to find in other msian restaurant. will come back again anyway.,4
excellent indonesian - and they got seven of us a table.,5
"delicious. crispy roti, great prawn gravy mee. carrot cake on point. ",5
staff was very friendly and menu was reasonably priced. would highly recommend!,5
very slow service. even my coke took nearly 15mins to arrive! i ordered lor mee and it was the worst i've ever had! the only good thing was the helpful and friendly waitress,2
it's fine but really singapore raffles laksa. and seriously fried chicken with lor new err wattt,4
"cafe style restaurant, fantastic food, good service, great mocktails !",5
"great staff, very professional and time efficient.excellent menu. a must place to eat in chinatown.",5
"the food was ok. contents of the laksa were a little scarce compared to the same dish i eat in australia, it was also a bit bland. we had to queue outside so it's popularity was obvious. not sure i would eat there again if i found myself in london's chinatown.",4
always wanted to try this place out and finally had a chance. the nasi lemak was creamy and delicious. the hainan chicken rice was flavourful. i wasn't disappointed at all.,4
one of my favorite places to eat in london. they are quick and efficient with their service.,5
great restaurant. delicious food and great service. alice lee is a sweat heart. we will definitely come back.,5
"great food, great service, little cramped and the alcove we were sat in was a little low ceilinged (my fault for being too tall though). will go back...!",4
friendly workers and the portion was generous however the food lack taste and its quite blend.,2
"good food, good service. very small and tight space. especially if you are going with 4+ people",4
it's not that easy to find great malaysian food in london - this is the best i've had here so far.,5
wanted to try the laksa but unfortunately it was sold out so we ordered the beef rendang. it was delicious and not too pricey. i miss home!,5
really good asian restaurant with a wide array of delicious asian dishes that are freshly cooked and served with the best ingredients and with the help of a very friendly and professional staff as well.,4
"food is good. service is good. price is okey to be a bit pricy as it is in china town. the awkward thing is the way they put table for customers. if you order more than 2 dishes, definitely you will be struggling for spacing. and the tables are very closed each other and felt uncomfortable for customers.",4
halal malaysian food; tastes really good. would suggest you to make reservations because can be full and no seats. definitely would go there again:),5
outstanding service and very tasty food.but i order laksa when food coming is it warm and ingredients was freezing like just take out from fridge.after i request for microwave service.,3
"my food (soup noodle dish) tasted of absolutely nothing. other members of the group enjoyed their dishes, but be careful what you order.",3
"quite authentic asian food. i've had beef rendang and it tasted as good as in malaysia. busy little restaurant, bit dated decor but fully acceptable because food is nice and meals are below 10 :-)",4
had an amazing time and good quality food. the service was amazing from start to finish. thank you alice you looked after us well.,5
the food was amazing. it was served in huge portions with reasonable prices. the customer service was quick too and they can accomodate huge families too as they are a 2 floors restuarants. food taste near to authentic and definitely would love to come here again if stop by in london.,5
"my humble opinion on their malaysia food is just an average. it is not bad but not as delicious as the review by others. in term of their service wise, can be improved better because of their staff comes across less friendly and a bit fierce. to sum up, this restaurant is a bit over-rated.",3
"in the heart of chinatown, quite busy from the afternoon right until late night. be prepared to queue. and youll have to wait for your order to come, the service is polite and efficient. the interiors are plain and simple and the food is good, but not great - both in taste and presentation.",4
"food quality is outstanding! however, due to lack of staff customer service was lacking. there was more than 20 minutes difference between the serving of each dish ordered and had to remind them too. overall, the restaurant can easily be a 5 star if the customer service improves as the food is always fantastic.",4
so delicious! fantastic food that reminded us of our old life in singapore - and such friendly helpful staff. good value too - you must makan here!,5
delicious roti. not enough canai,4
"we have been regulars here for about 6 yrs now. the good here is the best and very reasonably priced. the best stuff to try here are: chilli crab, prawn mee goreng, beef rendang, chicken satay, arguably the best chinese, malaysian restaurant for food in soho..",5
the best laksa that i ever eat in my life,5
their food is too blend and the portion is too big. it's a bit dissapointed!,2
good food. fast cook,5
"large servings so although a main dish might be say, around 8 or so, it will fill you up. i love the char kway teow - no clams too. i've always hated clams  bandung is lovely. always a busy place. if you miss singaporean or malaysian food, come here to get your fix.",5
"staff were friendly and helpful, but food was over rated. it looked good, but lacks in taste.",2
food is very good and authentic.the dowside is that you will probably have to sit too close to strangers. but the price that that you have to pay for good quality food for a very reasonable price.,5
amazing place. it was muslim friendly and had amazing food. would definitely come here again.,5
the food here is authentic and delicious and the portions are generous. service is really efficient and the place has a lively atmosphere with lots of noisy chatter and happy faces. we had to queue on a friday night to get in but they were attentive and got us in quickly. it's cheap too - we were delighted when the bill came!,5
"great malaysian/singaporean food, reasonably priced. halal. casual dining place but clean, great staff and fast service. highly recommended.beef rendang is to die for!",5
excellent food quality for great price. i've not been to malaysia but my friend who i went with had lived there and says this is the first place in london that tastes truly authentic.,5
a bit of a wait for my 6 people family to get a table (quicker for small group). food is ok for malaysian taste.,3
"food is good, horrible service, they forgot my wife's food and didn't even apologise. shame",1
service was underwhelming and food was just ok. ordered chicken curry and the food came lukewarm and potatoes were pretty much cold. nothing really stood out.,2
"really good, the staff is really nice !",4
very nice hot lemon tea and stir fry carrot cake.,4
best malaysian and indonesian food in the china town and quick service with friendly staff and but spaces are only limited.,4
really good malaysian food in the heart of chinatown. they offer 2 and 3 course meals for a great price (15 and 17 pounds). will definitely be going back.,5
"taste authentic, don't have to wait for the food and the dish is enough for two.",5
been coming here for years. used to be really good. recently menu changed and signature nasi goreng is not what it used to be. also pots of tea off menu. service was so terrible last time we left before ordering.,2
"i love rasa sayang, i always get take away from here, fried carrot cake is great, roti chennai, there's a good atmosphere it's often busy because the food is very good",5
"great authentic malaysian food, great service and lots of tables on the basement level, though there are tons of people so it might be good to book in advance. definitely will come back again!",5
malaysian restaurant in chinatown. great location. standard malaysian food... nothing exceptional... very average... small portions... expensive for what it is... surly service from disinterested staff. avoid.,2
i have been going here for a few years. food is consistently good and authentic malaysian. there are always malaysians eating in there so i am sure i am not alone in thinking how good the food is. it can get really busy so be prepared to queue for a table.,5
love the rendang!!! missing cendol today though,5
"four of us ,me and my husband and my brother with his girlfriend had an amazing time! service was excellent and food was delicous!",5
went hear 5 years ago and the food and service was average. my most recent visit was a much better improvement. food was lovely and service was quick and polite. would definitely come again.,4
"definitely worth going. go for wat tan hor, its my malaysian comfort food.",4
another delicious meal with quick service and at a good price.,5
the beef rendang and chicken satay was superb. especially if you are asian and have spent more than a week in uk. we dined here 2 days in a row.,5
a good malaysian restaurant,4
"great food. always fast service of food. you don't come here for the ambience or friendly wait staff. because it doesn't matter. good food that is affordable, a contradiction to london food and pricing.",4
very yummy chicken rice! (although i do agree that their soda serving size is annoyingly small!),5
delicious food and very friendly staff.,5
food's ok. i mean some of it it pretty nice but some of the soup lacked seasoning. not a place i would go back for south east asian.,3
"excellent restaurant, order the nasi lemak. you can't find good malaysian food like this in london. typical chinatown restaurant busy and quite crowded. very good customer service and quick food.",5
excellent food and service!,5
best place for quick and tasty food. recommend the hot tea milk and roti canai,5
"truly authentic food, and really popular with folk from southeast asia.",5
my favourite malaysian restaurant. the seasoning and portions are faultless. really friendly staff and a fantastic atmosphere.,5
prawn mee taste good with a mild heat but the prawn and squid were slightly lacking in flavour. fast eat out with decent prices though.,3
"as a malaysian myself, i must say the fried mee (mee goreng) different from the authentic malaysian taste. however, it tastes good as fried mee.",5
excellent! delicious food  and great service. will definitely return.,4
"excellent value for money,  good service (we were going to the theatre so didn't have much time).",4
"genuine malaysian restaurant. our favourite place in chinatown. style reminiscent of food available in thailand as well (we used to live in thailand). wide choice of meals, drinks or desserts. generous portions so good value for money.",5
"one of the very few places in london that serves good quality laksa. happy with the quality of food, however the place is super cramped and noisy with bad acoustics. relocating to a more spacious location would make a lot of sense.",3
"fantastic little singaporean eatery located in china town. cheap and cheerful is the order of the day with seriously tasty laksa, nasi goreng and other culinary treats of the malay peninsula. destined to become one of my go to places in soho",5
service by adwin and edmund was excellent! food is also exceptionally excellent for southeast asians who miss food away from home.,5
"yummy fresh food, roti with dahl, mee goreng is my favourite so far. the lime and mint juice is delicious....had 2. would definetly recommend.",4
really nice food in here!,5
restaurant of a real malaysian-singapourian cuisine. a soup with scallops and noodles was very delicious . for a european it may be a bit too spicy but tastes too good not to try. a dessert with tapioca was nothing special however. among all the restaurants in china town i consider this one as one of the best ones,5
this is my first malaysian food so i don't know how authentic they are but the food i  had was very nice and would eat it again. the only complaint i have is that some of the waiters/waitress could be more happy when facing their customers. a little smile would help.,4
didn't really liked the ambiance,2
"a halal malaysian restaurant in china town. portion is huge, if you are not really hungry consider to share few plates in your group. price is in the mid-range and ask whether the menu is spicy or not if you are not get use to asian spicy food. quite popular amongst malaysian & indonesian residing in london.",4
"this place is no tourist trap! the food is delicious, the staff are friendly and efficient and the price is right. highly recommended.",5
delicious eastern food. would certainly return.,5
"really nice place where to taste original malaysian food. small rooms and sometimes a bit crowded but worth it. good quality/cost ratio, wide menu with lots of dishes.",4
"probably the only halal china town restaurant in london, if you want to treat your friends who are keen on halal food, it is a good place. prices are not low or too high, yet reasonable given the quality and portions.",5
they might have changed their cook in 2018. it is not as authentic as in 2017 (speaking from a singapore perspective). not necessarily less tasty though.,4
"everything was very tasty and good value. we tried two classic dishes, the char kway teow and the roti canai, i would definitely recommend both.",5
authentic malaysian food. good service.,5
"love this place. har mee, chicken satay skewers and oyster pancake are my staples & they hardly fail me.",5
"good service an tasty dishes, like beef randang, but dissapointingly the satay chicken was a poor imitation of the real thing.",4
delicious authentic malaysian/singaporean cuisine. hard to find in central lodnoni thought id never see pandan cake outside of singapore!good value too. three adults 40 quid and we are overly full.,5
very yummy malaysian food eat in or take away....,4
"most importantly is its halal. food nice but bland, a lot of varieties though. good if u missed home cooked. very popular place.",3
"great local place for quick beautiful taste of malaysian/singaporean dishes. the food is traditional and reminiscent of typical diners. the staff are friendly but be warned they are incredibly busy. good quick service, great food. the laksa is a gem.",5
our tastebuds were celebrating!!!@,5
"good food, decent price, bit cramped",4
racist and rude,1
lovely place and very nice food. excellent customers service buy every one and specially alien.  would love to go back and recommend it to every one to try. thank you rasa sayang,5
"good restaurant, accommodated for our large group even though we had no reservation. helpful and patient, thank you.",5
the laksa is incredible! authentic food.,5
"good food, but poor service. restaurant was quite cold, luckily my food kept me warm! some issues with returning accurate change if paying by cash.",3
"we came for the first time looking for something similar to ramen, however the experience was different and attractive. the food has personality and the flavors are intense. the atmosphere is vibrant and even though you have to queue most of the times, service is fast and attention is perfect.",5
the foods are delicious! i like the nasi lemak.,4
honest decent tasty malaysian food. its hard to find good malaysian food in london but this is definitely the closest.,5
outstanding food and great service,5
best authentic asian food & reasonable price. staff are polite & helpful too.,5
"loved the food! beef rendang was excellent - maybe the best i've had, and my mother in law is singaporean, so i've had a fair bit of rendang. but don't tell her i liked this one better! strongly recommended!",5
hectically busy restaurant offering malaysian cuisine. try the seafood laksa and the pulling tea. also simple but lovely desserts,5
amazing food. very tight and small restaurant,5
serving big but taste..still spore style is much better.. pricing too high,3
more of malaysian taste than singapore but still really good,5
excellent food and good value for money! restaurant is a little small but all is worth it for the food...,4
very quick service. great food,5
the best malaysian restaurant in london by far!,5
never fails to disappoint and they have yet again added more dishes! great service and portions were definitely value for money.,5
"incredible service, delicious food",5
lovely food! very well priced also,5
awesome food,5
"fast service, authentic food.  well priced.",3
nice halal food,4
no words!!!..well amazing yummy spicy ..... service is still very good ... family run and the younger staff are friendlier.... anyway we came for the food and they never let us down everytime... love love love this place.,5
"the food was amazing. the noodles, milkshakes and satay was exceptional! i rated it 5/5 because the food was mind blowing. i recommend this to people who love malaysian/singaporean food.",5
"to be honest we where party of 3 and none of us enjoyed the food. allot of fish paste used which was overpowering any flavour.  the lemon ginger juice was great. the only reason i went in because it's halal resturant. the staff was great,",2
i normally have the ipoh hor fun which i always enjoy. today i also tried the sago gula  melaka for dessert. it was slightly too sweet but still yummy. service is quick and friendly.,4
"food is nice but could be better. portion is . service unfortunately is not very good, its like they dont care. still, i love me some halal malay-singaporean food!",3
"food great, price ok, service a bit grumpy",4
very bad service. food never comes.,2
yummie indo foods.. but please make the correct cendol drink ala indonesia.. thx,3
amazing authentic malaysian/singaporian food.,5
"great food, tasty and spicy. a little gem between all the bland fried noodle places.",5
"delicious food, good service, great restaurant",5
i had the char kuay teow and sadly it was really bland and unevenly heated as if it was warmed up in the micro.,3
"foods are tasty and in very big portion. price wise shall be say reasonale down here. ownef by a malaysian boss, should support. ha..ha",4
good cuisine. this was my second time and very pleased with the staff and of course food,4
"jimin, jungkook and jin were here",5
"the best char kuay teow in london, always go there to when i have a craving. definitely recommend!",5
best meal of 2019,5
"went for food there last week and got e coli, still in bed recovering! do not go here!",1
"excellent food and customer service!! i went with my boyfriend and we ordered one menu and a couple of plates more, the lady who served to us was very kind and friendly even though they were kind of busy that night. i recommend it and we will come back for sure.",5
amazing malaysian food. authentic to say the least.,5
one of my favourite asian restaurants in london and worth the trip across town to get there. haven't tried a dish that wasn't delicious. mee goreng outstanding.,5
"i was scouting a place for roti canal post a trip to malaysia. stumbled across this gem! the lamb, nasi goreng and roti canai is incredibly good! good value for portions. i can't wait to go back again! note: they don't take reservations.",5
if you fancy singaporean or malaysian cuisine this is the right restaurant for you . so many choices and great taste as well. value for money and good service.,4
"delicious spicy crab noodle soup!  great value and quick service. yummy, must visit!!!",5
great food!!! very friendly staff. normally there is queue but it's moving fast.,5
"been here many times, love the mooli cake and laksa. friendly staff, quick service. cant sit inside for too long as they are always busy and would expect you to leave when you finish your food. but food wise they are honestly great!",4
quick service decent food and decent price,4
the dumplings are so good! went in there randomly on a weekend and it was the best malaysian place i have been to!,5
always go everytime can not decide where to eat in china town :p the food is good and not expensive,5
food was super tasty (esp curry dishes) and the portion sizes were great. overall i would go again,4
