label,name,text
1,Rose Hair Salon, 
5,SeeWoo, 
4,SeeWoo, 
3,SeeWoo, 
4,SeeWoo, 
4,SeeWoo, 
5,SeeWoo, 
4,SeeWoo, 
4,SeeWoo, 
4,SeeWoo, 
5,SeeWoo,"(Translated by Google) Very good, cheap stuff, fresh food, good quality stuff.

(Original)
很好，东西便宜，食品新鲜，东西质量好。"
4,SeeWoo, 
5,SeeWoo, 
2,SeeWoo,"Came home to see items out of date. Either lazy or deceptive. It's not popular, it's just cramped and narrow with a slow check out."
5,SeeWoo,I'm so happy with service x
4,SeeWoo,One of the most comprehensive range of Asian food suppliers.  You may find everything you need for preparation of your Asian dishes. Expect long queue at peak hours.
4,SeeWoo,great choice
5,SeeWoo, 
5,SeeWoo, 
4,SeeWoo, 
3,SeeWoo, 
2,SeeWoo, 
5,SeeWoo,Good place
5,SeeWoo,Whole sale vegetables and food ingredients have been sale here. Do not come alone. It is much cheaper to share with your friends.
5,SeeWoo, 
5,SeeWoo, 
4,SeeWoo, 
4,SeeWoo, 
1,SeeWoo, 
5,SeeWoo, 
4,SeeWoo, 
4,SeeWoo, 
4,SeeWoo, 
4,SeeWoo, 
4,SeeWoo, 
4,SeeWoo, 
4,SeeWoo, 
5,SeeWoo, 
4,SeeWoo, 
4,SeeWoo, 
5,SeeWoo,Great fresh fish
5,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square, 
4,Shake Shack Leicester Square,It was nice fast service although was very busy perfect for late dinner as not much restaurants opens there in this quality
5,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square,Loooove the burger...tasty
5,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square, 
3,Shake Shack Leicester Square,Nothing special. Expensive fast food but expected because of the location
5,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square, 
4,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square,Tasty food long que ..
4,Shake Shack Leicester Square,"Service is decent and you are served quickly regardless of it being busy. Food tasted good , just need more of a halal menu in this branch like the one in Dubai. Currently oy the chicken burger is halal. Please dont be put off at the size of the burger as they are very filling and worth the money."
5,Shake Shack Leicester Square, 
4,Shake Shack Leicester Square,Pour une première fois agréablement surprise à refaire très sympa
3,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square, 
4,Shake Shack Leicester Square,"(Translated by Google) The myth of hamburgers, also vegetarian

(Original)
Il.mito degli hamburger,  anche vegetariani"
4,Shake Shack Leicester Square, 
4,Shake Shack Leicester Square, 
4,Shake Shack Leicester Square, 
2,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square,"(Translated by Google) Very pleasant and smiling waiters, extremely fast service! The simple burger is not very big in size but it still fills the stomach well. Cheddar fries are also very good.

(Original)
Serveurs très agréables et …"
4,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square, 
4,Shake Shack Leicester Square, 
4,Shake Shack Leicester Square,"First time I had been to a Shake Shack after being recommend by a friend. 
The service was great. The burger and shake were great. But the look warm chips really let the meal down."
4,Shake Shack Leicester Square, 
4,Shake Shack Leicester Square,Godd
2,Shake Shack Leicester Square, 
4,Shake Shack Leicester Square,"I've had shake shack before and can't really fault the burgers at all, they're really good and quite filling. I will say though they've changed their chips they used to be chuckier but the ones they have now just don't quite hit the spot. …"
4,Shake Shack Leicester Square, 
4,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square,One of the best hamburgers on the planet
4,Shake Shack Leicester Square, 
4,Shake Shack Leicester Square,Quite expensive for the quality
5,Shake Shack Leicester Square, 
4,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square, 
2,Shake Shack Leicester Square,"(Translated by Google) It was very busy here so we had to wait for a place, the food was enormously expensive and it was very little, but the featured shakes are tasty

(Original)
Het was hier heel erg druk dus we moesten wachten voor een plek, het eten was enorm duur en het was zeer weinig, maar het de featured shakes zijn wel lekker"
4,Shake Shack Leicester Square, 
4,Shake Shack Leicester Square,Not many places to sit but good food
5,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square, 
4,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square, 
4,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square, 
3,Shake Shack Leicester Square, 
4,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square, 
4,Shake Shack Leicester Square, 
4,Shake Shack Leicester Square, 
4,Shake Shack Leicester Square, 
4,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square,very nice service! thank you!
5,Shake Shack Leicester Square,Burgers are just phenomenal 😍 fries are great and the lemonade is super
4,Shake Shack Leicester Square, 
4,Shake Shack Leicester Square,"(Translated by Google) Effe eaten quickly.

(Original)
Effe snel gegeten."
4,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square, 
3,Shake Shack Leicester Square,Just a burger...
3,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square,"(Translated by Google) Delicious burgers ... but small. 2 would have been perfect 😁👌🏼

(Original)
Burgers délicieux... Mais petits. 2 aurait été parfait 😁👌🏼"
4,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square,"Delicious, crowded (in a nice way unless you hate being around people), and an awesome location."
5,Shake Shack Leicester Square,"Smart excellent cheeseburger and vanilla shake!
Always copied never surpassed"
4,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square, 
1,Shake Shack Leicester Square,Worst branch which i visited.
5,Shake Shack Leicester Square, 
1,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square,Good place
3,Shake Shack Leicester Square, 
4,Shake Shack Leicester Square, 
4,Shake Shack Leicester Square, 
4,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square,"(Translated by Google) Normal basic service

(Original)
Normal servicio basico"
4,Shake Shack Leicester Square,"(Translated by Google) I've eaten for the first time in England. It is delicious. The milk shake was really touching

(Original)
쉑쉑을 영국에서 처음 먹어봤어요. 과연 맛있습니다. 밀크쉐이크가 진짜 감동적이었어요.."
3,Shake Shack Leicester Square,"(Translated by Google) Often very crowded, burgers ok, not as good as in the US.

(Original)
Häufig sehr voll, Burger ok, nicht so gut wie in den USA."
4,Shake Shack Leicester Square,Very beatiful and the meal delicious
5,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square,Great place 😉🤗
3,Shake Shack Leicester Square, 
3,Shake Shack Leicester Square,"(Translated by Google) I think the hamburger was salty and tasteless

(Original)
햄버거가 짜고 맛이없었던 것 같아요"
5,Shake Shack Leicester Square,Shake Shack never disappoints!
4,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square,"(Translated by Google) Delicious sandwiches, but in my opinion their specialty is potatoes, made there on the spot.

(Original)
Panini buonissimi , ma secondo me la loro specialità sono le patate, fatte lì sul momento ."
5,Shake Shack Leicester Square,"Friendly service and a good ordering system allowing you to get settled at a table ready for your food.  Very tasty chicken and (mu)shroom burgers and the garlic mayo fries are excellent.  A good selection of beverages with, or course, the excellent milkshakes taking pride of place."
5,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square, 
3,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square,"(Translated by Google) BURGER delicious👍😍 I highly recommend.

(Original)
BURGER délicieux👍😍 je recommande vivement."
4,Shake Shack Leicester Square,"(Translated by Google) The best burger with french fries quick service is well worth it

(Original)
Από τα καλύτερα burger με πατάτες τηγανητές γρήγορο σέρβις αξίζει"
5,Shake Shack Leicester Square,Muito bom e com preços razoáveis.
5,Shake Shack Leicester Square,"Everything you expect from shake shack: burgers are consistent and always great, the Tiramisu shake was honestly amazing as well. I just miss the shake options they had in the US, like peanut butter. Other than that it’s still my favorite burger joint and it was great to see one in London as well"
5,Shake Shack Leicester Square,A very nice burger. Delicious.
4,Shake Shack Leicester Square,Nice burgers and fries
4,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square, 
4,Shake Shack Leicester Square,The burgers are delicious But the place is crowded at night
5,Shake Shack Leicester Square,"(Translated by Google) A shake shack as we like it !! The place is nice and well located. If you find a table near a window, you can observe London life in all its splendor

(Original)
Un shake shack comme on les aimes !! L'endroit est …"
5,Shake Shack Leicester Square, 
4,Shake Shack Leicester Square,"(Translated by Google) I think it's salty.

(Original)
좀 짠 것 같아요."
4,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square,Best burgers hands down
5,Shake Shack Leicester Square,"(Translated by Google) My mother, what a burger, I ate. The best place to eat in London.

(Original)
Madre mía vaya serrranito de hamburguesa me he comido. El mejor sitio para comer en Londres."
5,Shake Shack Leicester Square,Delicious !!!
2,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square, 
3,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square, 
4,Shake Shack Leicester Square, 
3,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square, 
4,Shake Shack Leicester Square, 
1,Shake Shack Leicester Square,"(Translated by Google) Service too slow considering that we speak of a fast food. Poor quality food.

(Original)
Servizio troppo lento considerando che si parla di un fast food. Cibo di qualità mediocre."
5,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square, 
4,Shake Shack Leicester Square,Yum.
5,Shake Shack Leicester Square, 
3,Shake Shack Leicester Square, 
4,Shake Shack Leicester Square, 
1,Shake Shack Leicester Square, 
3,Shake Shack Leicester Square, 
4,Shake Shack Leicester Square, 
4,Shake Shack Leicester Square, 
3,Shake Shack Leicester Square,Overpriced
3,Shake Shack Leicester Square, 
3,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square,The best cips ever
5,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square, 
1,Shake Shack Leicester Square,This is a bad experience. I ordered Meister Shack and fries. The burger's meat tasted very dry and overcooked. Don't come here and try anything.
5,Shake Shack Leicester Square,"(Translated by Google) Too bad it is so complicated to find a table to enjoy your Burger

(Original)
Dommage que cela soit si compliqué pour trouver une table pour deguster son Burger"
2,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square, 
4,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square,Fantastic food. the burgers and chips must be tried. I first visited this place as my daughter said how good it was. Deserved 5 stars
4,Shake Shack Leicester Square,Pretty good actually. not expected for a burger restaurant in a touristic area in central London. They serve halal chicken as well and the cheesy fries were awesome. It's much better than any other burger I tried in london
3,Shake Shack Leicester Square,The food is good but this place is always crazy busy. They are not very fast either. The 5 guys down the street is faster and better quality. If choose that over this shake shack.
5,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square,So great
5,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square,Great burgers and sides.
4,Shake Shack Leicester Square, 
3,Shake Shack Leicester Square, 
3,Shake Shack Leicester Square, 
4,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square, 
4,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square, 
4,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square, 
2,Shake Shack Leicester Square,Big mess all around
5,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square,Very good burger.
4,Shake Shack Leicester Square, 
4,Shake Shack Leicester Square,"So busy but I do like the cheeseburger,and the milkshake is the boss"
5,Shake Shack Leicester Square, 
4,Shake Shack Leicester Square,"(Translated by Google) Delicious

(Original)
Délicieux"
3,Shake Shack Leicester Square,Good for fast food.
4,Shake Shack Leicester Square,"(Translated by Google) Exquisite

(Original)
Exquisito"
5,Shake Shack Leicester Square,Great place for burgers..
5,Shake Shack Leicester Square,"(Translated by Google) Delicious! Employees welcoming and smiling. Very affordable price and very well placed in Leicester Square. I recommend

(Original)
Délicieux! Employés accueillant et souriant. Prix très abordable et très bien placé à Leicester Square. Je recommande"
5,Shake Shack Leicester Square, 
1,Shake Shack Leicester Square,"(Translated by Google) Do not come to eat when there are too many people, the burgers are cold ...

(Original)
Ne pas venir manger quand il y a trop de monde, les burgers sont froid..."
5,Shake Shack Leicester Square,Best burgers in town!
5,Shake Shack Leicester Square,"(Translated by Google) Great food is worth the money!

(Original)
Καταπληκτικό φαγητο αξιζει τα χρήματα!"
5,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square,"(Translated by Google) The best hamburger in the world

(Original)
La mejor hamburguesa del mundo"
4,Shake Shack Leicester Square,"Best burger I've ever had, the staff were also very friendly and helpful, the place was very clean and the way they serve with the technology that alerts you when it's your turn was very good. Wish - the chips were not as good as somewhere …"
3,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square,Very good milkshake!
5,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square, 
2,Shake Shack Leicester Square,Dirty
5,Shake Shack Leicester Square, 
1,Shake Shack Leicester Square,"No vegan options, my friend tried asking for the only non meat burger (shroom burger) without cheese so she could eat to be informed that it's not possible as the mushroom is stuffed with cheese. 
She only ordered a coke. She waited 15 …"
3,Shake Shack Leicester Square,"super greasy, not for me"
4,Shake Shack Leicester Square,"(Translated by Google) I didn't eat it in Korea, but I've eaten burgers for the first time in London. But the facilities were big and the bathroom was ok!

(Original)
한국에서도 안 먹어보고 런던에서 처음으로 쉑쉑버거 먹어봤는데 저는 그냥 그러네요 ㅠㅠ 레몬에이드는 맛있었어요! 그래도 시설은 크기도 하고 화장실도 괜찮았어요!"
5,Shake Shack Leicester Square,"Love love love!
This is one of the best burgers in town!"
3,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square, 
1,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square, 
1,Shake Shack Leicester Square,"Firstly the service was very tiring, the electronic tracking device they given us made me feel as if I were waiting to be seen by a doctor. People were fighting for seating upstairs, only two toilet cubicles were in working order. …"
3,Shake Shack Leicester Square,"Small Burger, good portion frise."
5,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square, 
4,Shake Shack Leicester Square,Food is great! Same as the states... But upstairs I'm not sure what was going on with the HVAC system... As you get to the top of the stairs you get a waft of gym sweat air luckily I got used to it as we waited for the food. Went to grab it …
4,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square, 
4,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square,"(Translated by Google) Really good. Coming again soon

(Original)
Virkelig godt. Kommer snart igen"
2,Shake Shack Leicester Square,"(Translated by Google) Pure brand Nothing new, very normal

(Original)
Pura marca. Nada nuevo,  muy normal"
4,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square, 
2,Shake Shack Leicester Square,"Fries was warm but not hot enough to be enjoyed. The shackmeister ale was watered down. Staff didn't seem to thrilled to be working. Might have just been an off evening as it was pretty busy. But, for my first time visiting this place, it wasn't the best experience."
3,Shake Shack Leicester Square,"(Translated by Google) Fine burger, good fries

(Original)
המבורגר בסדר, צ'יפס טוב"
5,Shake Shack Leicester Square, 
3,Shake Shack Leicester Square, 
4,Shake Shack Leicester Square,Pricey but damn thats a good burger
5,Shake Shack Leicester Square, 
4,Shake Shack Leicester Square,"Considering it was busy, they managed to organise the queue pretty quick with the buzzers notifications.  Food was okay"
1,Shake Shack Leicester Square,Burnt burger meat. Forgot the tomatoes/pickles/salad for my double cheesburger. Cold fries. Will not return.
4,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square,"(Translated by Google) Perfect, the meat is very tasty We ate the most delicious entree burger there

(Original)
מושלם, הבשר טעים מאוד אכלנו המבורגר אנטריקות הכי טעים שיש"
4,Shake Shack Leicester Square,"(Translated by Google) Good and fast for the mudi

(Original)
Bien et rapide pour le mudi"
4,Shake Shack Leicester Square,"Great food and fast service, bit pricey but you pay for quality!"
5,Shake Shack Leicester Square, 
1,Shake Shack Leicester Square,"There were quite a few people sleeping in the booths and at the tables, no staff we around to help attempt to find a seat for us, we ended up going to five guys down the road, it's a pity as this was my first look at shake shack and I was hugely disappointed."
1,Shake Shack Leicester Square, 
4,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square,Pensa num lanche gostoso
5,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square,Preços bem elevados e a qualidade deixa a desejar. Mas valeu para conhecer.
5,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square,"(Translated by Google) Perfect burger

(Original)
המבורגר מושלם😁😁😁"
3,Shake Shack Leicester Square,"It’s basic. Had shake and custard and it’s basic. Nothing above the fast food standard, nothing to talk about."
5,Shake Shack Leicester Square, 
4,Shake Shack Leicester Square,Precooked but still delicious
5,Shake Shack Leicester Square, 
4,Shake Shack Leicester Square,"(Translated by Google) Delicious sandwich compared to MacDonald too. And the fantastic chips. Recommended!

(Original)
Panino buonissimo rispetto anche al MacDonald. E le patatine fantastiche. Consigliato!"
4,Shake Shack Leicester Square,"Great food as always, way too busy though."
5,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square,"(Translated by Google) Shake Shack is without doubt the best fast food in the world. Exciting sandwiches and the one at Leicester Square often stays open late for memorable midnight burgers!

(Original)
Shake Shack é senza dubbio il miglior …"
5,Shake Shack Leicester Square,My favourite
5,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square, 
4,Shake Shack Leicester Square,"(Translated by Google) I expected something like McDonald's or Burger King, but this much better. I was pleasantly surprised.

(Original)
Me esperaba algo como McDonald's o Burger King, pero esta mucho mejor. Me sorprendió gratamente."
5,Shake Shack Leicester Square,Delicious
4,Shake Shack Leicester Square, 
3,Shake Shack Leicester Square, 
4,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square, 
4,Shake Shack Leicester Square, 
4,Shake Shack Leicester Square,Really good food. However very small portions for the amount of money you spent there.
3,Shake Shack Leicester Square, 
4,Shake Shack Leicester Square, 
3,Shake Shack Leicester Square, 
2,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square, 
4,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square, 
4,Shake Shack Leicester Square,Nice burger with very good price. Open 24h which is rare in region for this kind of offer
5,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square, 
4,Shake Shack Leicester Square,"Good fast food
Too many people"
4,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square, 
4,Shake Shack Leicester Square, 
3,Shake Shack Leicester Square, 
4,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square, 
3,Shake Shack Leicester Square, 
4,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square,Very tasty. The Shroom burger was really nice. Original fries. It isn't cheap but it offers a superior quality and all the cooks wear gloves when making burgers and preparing food which is very nice too.
5,Shake Shack Leicester Square,"(Translated by Google) I loved it

(Original)
Mi è piaciuto molto"
2,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square, 
4,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square,"(Translated by Google) Amazing pub, amazing ribs. Simply classic England 👍👍👍👍👍. Stop and taste.

(Original)
Úžasná hospoda, úžasná žebra. Prostě klasická Anglie 👍👍👍👍👍. Zastavte se a ochutnejte."
5,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square, 
3,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square, 
4,Shake Shack Leicester Square,Not bad
2,Shake Shack Leicester Square,Good food but very bud organised
3,Shake Shack Leicester Square, 
4,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square,Best burger around 🍔🍟
5,Shake Shack Leicester Square, 
1,Shake Shack Leicester Square,a REALLY bad one...
4,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square, 
3,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square,"(Translated by Google) Hamburger was delicious !!
Let's make chocolate shake !! Potato chips are saw ~
And put the burger on top of the menu

(Original)
햄버거 맛있었어요!!
초코쉐이크 꼭 시키세요!! 감자칩은 쏘쏘~
버거는 메뉴판 맨 위에꺼랑 바로 아래꺼 시키세용ㅎㅎ"
5,Shake Shack Leicester Square, 
4,Shake Shack Leicester Square,Bom para quem gosta de hambúrgueres
4,Shake Shack Leicester Square, 
1,Shake Shack Leicester Square,"The security staff think its a top nightclub in the west end and are very rude
I saw at least 3 incidents with rude security whilst waiting to be served
My family will not be going there again"
1,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square,Nice truffle chick burger as well as the black truffle fries. Worthed every penny
2,Shake Shack Leicester Square,(Translated by Google) Hahamburguesa very good but very expensive to be a self service site that took 30 minutes to get the burgers in total and did not include the potatoes and charged me more than 10 pounds! I do not recommend it …
5,Shake Shack Leicester Square, 
2,Shake Shack Leicester Square,They've taken the fast food concept of others and mucked it up.
4,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square, 
4,Shake Shack Leicester Square,Yum burgers! You've got to eat them with a milkshake ☺️
5,Shake Shack Leicester Square, 
2,Shake Shack Leicester Square,"(Translated by Google) Quality food, but exorbitant prices. Simple meal for 5 people € 82. Simple customer service.

(Original)
Comida de calidad, pero precios desorbitados. Comida sencilla para 5 personas 82€. Atención al cliente sencilla."
5,Shake Shack Leicester Square, 
3,Shake Shack Leicester Square,"(Translated by Google) Small burgers, high prices, medium taste. Overrated

(Original)
Hamburger piccoli, prezzi alti, gusto medio. Sopravvalutato"
2,Shake Shack Leicester Square,"(Translated by Google) An expensive place that is comparable to fast food in quality.
Passing it off as one of London's best burgers is scary ...

(Original)
Un posto costoso che è paragonabile ad un fast food come qualità.
Spacciarlo per uno dei migliori hamburger di Londra fa paura..."
1,Shake Shack Leicester Square,"Here on New Year’s Eve and service was atrocious, paid to eat in but when going to sit upstairs they closed it off but strangely security allowed odd few people to go up. My food didn’t arrive after 30mins and after waiting patiently I …"
4,Shake Shack Leicester Square, 
4,Shake Shack Leicester Square,"Fries were really good, burgers are tasty but a bit small for the price and there aren't too many options to customise (most burgers are a variation of the same ingredients)"
5,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square, 
4,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square, 
1,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square, 
3,Shake Shack Leicester Square, 
3,Shake Shack Leicester Square,"The food seemed to be better in the past, however it's still good. But it's always very crowded"
5,Shake Shack Leicester Square,The best
5,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square,"(Translated by Google) The crowds were so crowded that it was difficult to set up and the staff looked very busy. Shake shack to believe and eat anyway. It was delicious ~

(Original)
사람이 많이 붐벼서 자리 잡기가 힘들었고 직원들이 매우 바빠보였음. 어쨌든 믿고 먹는 Shake shack. 맛있었어요~"
3,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square, 
5,Shake Shack Leicester Square, 
2,Shake Shack Leicester Square, 
2,Shake Shack Leicester Square, 
3,Shake Shack Leicester Square, 
3,Shake Shack Leicester Square,"If you're really hungry and don't have a lot of time, I guess you can go... Too expensive for fast food and the food is really nothing special. They're plenty other fast food places around, some with better shakes, better burgers, and cheeper. I still eat sometimes here.."
5,Shake Shack Leicester Square,Great burger wow
5,SHIBUYA SOHO,"Amazing place for bingsu dessert, I have had all flavors except for oreo as I don't like to indulge in chocolate. Best bingsu ever."
5,SHIBUYA SOHO, 
5,SHIBUYA SOHO,"(Translated by Google) Restaurants ...

(Original)
Restorante..."
5,SHIBUYA SOHO, 
4,SHIBUYA SOHO, 
5,SHIBUYA SOHO, 
5,SHIBUYA SOHO,The shaved ice xuebing is great as always. What a nice place for desserts or afternoon drinks.
5,SHIBUYA SOHO, 
5,SHIBUYA SOHO,"Shaved iced Bingsoo is nice, place a little small but overall great."
5,SHIBUYA SOHO, 
4,SHIBUYA SOHO, 
5,SHIBUYA SOHO, 
5,SHIBUYA SOHO, 
3,SHIBUYA SOHO,"love the Bingsu here
the espresso bingsu is stunning would have given this place 4 stars but unfortunately they always run out of the espresso bingsu! have not had one in my last 3 visits😭😭"
5,SHIBUYA SOHO, 
1,SHIBUYA SOHO,Dirty place with very rude waitress who spilt condensed milk all over the floor and me! Didn’t apologise or even mop up the floor. Would not recommend.
3,SHIBUYA SOHO, 
5,SHIBUYA SOHO,Amazing strawberry shaved ice (Bing)
5,SHIBUYA SOHO, 
4,SHIBUYA SOHO, 
3,SHIBUYA SOHO,"(Translated by Google) The shaved ice was delicious, but the omelet was gekimas. Omurice sauce was desperately sweet!

(Original)
かき氷は美味しかったけど、オムライスはゲキマズ。オムライスのソースが絶望的に甘かった！"
2,SHIBUYA SOHO,"(Translated by Google) Nothing exceptional. Many go only for the veiled which is very particular ... practically a snowball with some chosen topics added

(Original)
Niente di eccezionale. Molti vanno solo per il velato che è molto particolare...praticamente una palla di neve con aggiunti alcuni topics a scelta"
4,SHIBUYA SOHO,Delicious dessert
1,SHIBUYA SOHO,"Had sushi meal & bingsu down the stairs after waiting in the line for half an hour, had diarrhea for weeks from the food. The morning after the night I ate at this place I had nausea and had to puke. I use to go to this place a lot but …"
5,SHIBUYA SOHO, 
1,SHIBUYA SOHO,"(Translated by Google) The food was too slow. After waiting for half an hour, other people said that my dishes were served to others. It would take another ten minutes or so for everyone else to finish. My dishes were served. The service …"
4,SHIBUYA SOHO, 
4,SHIBUYA SOHO,"Ichigo bing, came here for dessert and was delicious. Will be coming here again during summer. Was a bit disappointed a chef wasnt available to prepare parts of the menu but this dessert was very good"
5,SHIBUYA SOHO, 
4,SHIBUYA SOHO,"Excellent Japanese/Korean place for dessert, the shaved ice (soya flavour) and the macha roll is so yummy! Its not too sweet and feels very light. I would recommend this place!"
5,SHIBUYA SOHO, 
5,SHIBUYA SOHO,"Minimal restaurant with short menu, most known for its desserts named ""bing"" is like eating a snowball city flavoured topping (unexpectedly delicious, a super for my mouth).
But there are also small appetizers, complete dishes for a full …"
2,SHIBUYA SOHO, 
2,SHIBUYA SOHO,Good service but the most average sushi I have ever had:(
5,SHIBUYA SOHO,The perfect lunch break during our excursions around London.
5,SHIBUYA SOHO,Cosy & good service
5,SHIBUYA SOHO,"(Translated by Google) Excellent restaurant, we have been several times, I can recommend.

(Original)
Výborná restaurace, byli jsme už několikrát, mohu doporučit."
5,SHIBUYA SOHO,Very good place. Nice food
5,SHIBUYA SOHO,Absolutely a must visit place in Soho. Watch my video on YouTube . SOHO LONDON MOMINNZ
3,SHIBUYA SOHO, 
5,Slug & Lettuce Leicester Square,"Olivia who clears tables is so lovely, so helpful and has a smile all the time. A valuable member of staff."
1,Slug & Lettuce Leicester Square, 
3,Slug & Lettuce Leicester Square,Bar staff didnt seem to care who was next in line and took us forever to get served
4,Slug & Lettuce Leicester Square, 
1,Slug & Lettuce Leicester Square, 
4,Slug & Lettuce Leicester Square, 
4,Slug & Lettuce Leicester Square,"Nice lively place. Enjoyed a few visits here in the past. Bags searched on way in too , cant say I blame them! Thank you for a lovely visit or 2 xx"
5,Slug & Lettuce Leicester Square, 
5,Slug & Lettuce Leicester Square,Okay for cocktails and dance
5,Slug & Lettuce Leicester Square, 
